tail,head,edge_weight,edge_type
P02768,P02656,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,P06727,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q9Y6Q9,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q9BZS1,7.46E-01,MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P02768,Q9UBP0,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q9H492,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P02768,O60500,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,O60504,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q9Y6Y1,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,P01614,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P02768,P35637,3.11E-01,MI:0004 (affinity chromatography technology)
P02768,P16871,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P02768,Q32MK0,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q8NDX5,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,P62495,7.50E-01,MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P02768,Q8N9F7,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P62851,2.01E-01,MI:0401 (biochemical)
P05386,P18621,4.74E-01,SPIKE
P05386,P57078,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,P62854,2.01E-01,MI:0401 (biochemical)
P05386,Q9Y3U8,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,Q9NPI1,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q00005,4.92E-01,MI:0096 (pull down)
P05386,O14735,2.80E-01,MI:0018 (two hybrid)
P05386,P13693,2.80E-01,MI:0018 (two hybrid)
P05386,P62424,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P30050,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P26373,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P58012,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P62917,4.74E-01,SPIKE
P05386,P62753,2.01E-01,MI:0401 (biochemical)
P05386,P62750,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,Q14152,2.01E-01,MI:0401 (biochemical)
P05386,P78318,2.01E-01,MI:0401 (biochemical)
P05386,Q99496,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,O43809,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P62906,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P83731,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P63173,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P23396,2.01E-01,MI:0401 (biochemical)
P05386,Q13885,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P46459,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P84098,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P35268,4.74E-01,SPIKE
P05386,Q9UK32,2.80E-01,MI:0018 (two hybrid)
P05386,Q96GY3,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P05386,P21673,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P62987,4.74E-01,SPIKE
P05386,P40429,4.74E-01,SPIKE
P05386,Q86YJ7,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q9H0R8,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,P32969,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P07550,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,Q5UIP0,7.04E-01,MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q8NHW5,2.01E-01,MI:0401 (biochemical)
P05386,P01730,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P05387,7.50E-01,MI:0018 (two hybrid)|MI:0401 (biochemical)|MI:0077 (nuclear magnetic resonance)|MI:0096 (pull down)|SPIKE
P05386,P05388,7.50E-01,MI:0104 (static light scattering)|MI:0401 (biochemical)|SPIKE
P05386,P62979,2.01E-01,MI:0401 (biochemical)
P05386,P39019,2.01E-01,MI:0401 (biochemical)
P05386,Q9H1I8,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P62910,4.74E-01,SPIKE
P05386,P62841,2.01E-01,MI:0401 (biochemical)
P05386,P46776,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P62280,2.01E-01,MI:0401 (biochemical)
P05386,Q02543,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P61254,4.74E-01,SPIKE
P05386,P62847,2.01E-01,MI:0401 (biochemical)
P05386,P62913,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q9H492,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,Q38SD2,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,Q13620,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P16455,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,O95563,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P39023,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P61313,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q53EL6,7.50E-01,MI:0018 (two hybrid)|SPIKE
P05386,Q9GZQ8,6.80E-01,MI:0018 (two hybrid)|MI:0007 (anti tag coimmunoprecipitation)
P05386,P61247,2.01E-01,MI:0401 (biochemical)
P05386,Q00839,2.01E-01,MI:0401 (biochemical)
P05386,P09913,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,P08865,2.01E-01,MI:0401 (biochemical)
P05386,P51681,4.74E-01,SPIKE
P05386,P05412,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P05386,P68104,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P27635,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q96PM5,2.80E-01,MI:0018 (two hybrid)
P05386,P62888,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,Q13617,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,Q07020,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q07021,4.74E-01,SPIKE
P05386,P60866,2.01E-01,MI:0401 (biochemical)
P05386,P63220,2.01E-01,MI:0401 (biochemical)
P05386,P61927,4.74E-01,SPIKE
P05386,P83881,4.74E-01,SPIKE
P05386,P49207,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P60520,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,P62891,4.74E-01,SPIKE
P05386,O60684,4.74E-01,SPIKE
P05386,P62899,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P18077,4.74E-01,SPIKE
P05386,P62714,2.80E-01,MI:0018 (two hybrid)
P05386,P62266,2.01E-01,MI:0401 (biochemical)
P05386,P62263,2.01E-01,MI:0401 (biochemical)
P05386,Q9NSD9,2.01E-01,MI:0401 (biochemical)
P05386,P08708,2.01E-01,MI:0401 (biochemical)
P05386,P62269,2.01E-01,MI:0401 (biochemical)
P05386,P11441,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,Q15750,2.80E-01,MI:0018 (two hybrid)
P05386,P61077,2.80E-01,MI:0018 (two hybrid)
P05386,O60925,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P62945,4.74E-01,SPIKE
P05386,P35226,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,P12956,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q13619,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P06748,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P32121,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,P21246,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,O95989,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q9NRC8,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P62701,2.01E-01,MI:0401 (biochemical)
P05386,O00193,2.80E-01,MI:0018 (two hybrid)
P05386,P09914,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,Q93034,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P62277,2.01E-01,MI:0401 (biochemical)
P05386,O75956,2.80E-01,MI:0018 (two hybrid)
P05386,Q9H840,2.80E-01,MI:0018 (two hybrid)
P05386,Q02878,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,O00299,4.08E-01,MI:0018 (two hybrid)|MI:0397 (two hybrid array)
P05386,Q7L5N1,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P50914,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P47914,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q9UNX3,4.74E-01,SPIKE
P05386,Q86VP6,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,Q5T3J3,7.50E-01,MI:0018 (two hybrid)|SPIKE
P05386,Q13616,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P15927,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P61513,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,Q6ZRI6,7.04E-01,MI:0398 (two hybrid pooling approach)|SPIKE
P05386,P56134,7.50E-01,MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P05386,Q92901,4.74E-01,SPIKE
P05386,P00519,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,Q92905,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,O95166,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05386,P46783,2.01E-01,MI:0401 (biochemical)
P05386,P46782,2.01E-01,MI:0401 (biochemical)
P05386,P62081,2.01E-01,MI:0401 (biochemical)
P05386,P62241,2.01E-01,MI:0401 (biochemical)
P05386,P36578,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P62244,2.01E-01,MI:0401 (biochemical)
P05386,P60709,7.50E-01,MI:0071 (molecular sieving)|SPIKE
P05386,P62249,2.01E-01,MI:0401 (biochemical)
P05386,P68400,7.50E-01,MI:0424 (protein kinase assay)|MI:0415 (enzymatic study)
P05386,P42766,4.74E-01,SPIKE
P05386,P61353,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P46777,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,P46778,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P46779,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,Q9P2D0,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05386,P15880,2.01E-01,MI:0401 (biochemical)
P05386,P18124,6.98E-01,SPIKE|MI:0401 (biochemical)
P05386,P62829,6.98E-01,MI:0401 (biochemical)|SPIKE
P05386,Q9HC07,2.01E-01,MI:0401 (biochemical)
P05386,P35637,2.01E-01,MI:0401 (biochemical)
P05386,Q15843,3.11E-01,MI:0004 (affinity chromatography technology)
P05386,P49841,2.80E-01,MI:0018 (two hybrid)
P05386,P11021,2.01E-01,MI:0401 (biochemical)
P05386,P82673,2.01E-01,MI:0401 (biochemical)
P05386,Q13618,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62851,2.01E-01,MI:0401 (biochemical)
P05387,P18621,4.74E-01,SPIKE
P05387,P57078,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,P62854,2.01E-01,MI:0401 (biochemical)
P05387,P62857,2.01E-01,MI:0401 (biochemical)
P05387,Q9Y3U8,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,Q00005,4.92E-01,MI:0096 (pull down)
P05387,Q96GG9,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62424,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9Y6K9,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05387,P30050,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P26373,4.74E-01,SPIKE
P05387,P11940,2.01E-01,MI:0401 (biochemical)
P05387,P62917,7.50E-01,SPIKE|MI:0004 (affinity chromatography technology)|MI:0401 (biochemical)
P05387,P05362,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62993,7.50E-01,MI:0096 (pull down)|SPIKE
P05387,P62753,2.01E-01,MI:0401 (biochemical)
P05387,P60033,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q86XR8,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62263,2.01E-01,MI:0401 (biochemical)
P05387,Q9UGJ1,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62906,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P83731,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9NR45,2.01E-01,MI:0401 (biochemical)
P05387,P23396,2.01E-01,MI:0401 (biochemical)
P05387,P84098,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P35268,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P16104,7.50E-01,MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|SPIKE
P05387,Q14999,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P23258,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P40429,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P62987,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9H0R8,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,P32969,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P55786,2.01E-01,MI:0401 (biochemical)
P05387,Q8NHW5,2.01E-01,MI:0401 (biochemical)
P05387,O15264,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,P05386,7.50E-01,MI:0018 (two hybrid)|MI:0401 (biochemical)|MI:0077 (nuclear magnetic resonance)|MI:0096 (pull down)|SPIKE
P05387,P05388,7.50E-01,MI:0104 (static light scattering)|MI:0401 (biochemical)|SPIKE
P05387,P39019,2.01E-01,MI:0401 (biochemical)
P05387,P82921,2.01E-01,MI:0401 (biochemical)
P05387,Q9UQ80,7.50E-01,SPIKE|MI:0004 (affinity chromatography technology)
P05387,P62910,4.74E-01,SPIKE
P05387,Q9GZR7,2.01E-01,MI:0401 (biochemical)
P05387,P62841,2.01E-01,MI:0401 (biochemical)
P05387,P46776,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P62280,2.01E-01,MI:0401 (biochemical)
P05387,Q02543,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P61254,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P46777,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P62913,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,Q9H492,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,Q13620,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q9UNL2,2.01E-01,MI:0401 (biochemical)
P05387,Q99558,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05387,P27348,4.92E-01,MI:0096 (pull down)
P05387,P39023,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P61313,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P09651,2.01E-01,MI:0401 (biochemical)
P05387,Q9GZQ8,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,P24941,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q9NRC8,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P61247,2.01E-01,MI:0401 (biochemical)
P05387,Q00839,2.01E-01,MI:0401 (biochemical)
P05387,P63104,7.50E-01,MI:0096 (pull down)|SPIKE
P05387,P08865,2.01E-01,MI:0401 (biochemical)
P05387,P05412,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P05387,P62750,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P52815,2.01E-01,MI:0401 (biochemical)
P05387,P62888,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q13617,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q07020,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P60866,2.01E-01,MI:0401 (biochemical)
P05387,P63220,2.01E-01,MI:0401 (biochemical)
P05387,P61927,4.74E-01,SPIKE
P05387,Q6MZP7,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P05387,P78362,5.69E-01,MI:0415 (enzymatic study)
P05387,P83881,4.74E-01,SPIKE
P05387,P49736,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P49207,4.74E-01,SPIKE
P05387,P60520,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,P60484,4.92E-01,MI:0096 (pull down)
P05387,P54709,2.01E-01,MI:0401 (biochemical)
P05387,P62891,4.74E-01,SPIKE
P05387,P62899,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P18077,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P62266,2.01E-01,MI:0401 (biochemical)
P05387,P02751,7.24E-01,MI:0030 (cross-linking study)|MI:0004 (affinity chromatography technology)
P05387,Q71UM5,2.01E-01,MI:0401 (biochemical)
P05387,P08708,2.01E-01,MI:0401 (biochemical)
P05387,P14415,2.01E-01,MI:0401 (biochemical)
P05387,P11441,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,O14965,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P10606,2.01E-01,MI:0401 (biochemical)
P05387,P62945,4.74E-01,SPIKE
P05387,Q01201,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05387,P62829,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P35222,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q96KP4,2.01E-01,MI:0401 (biochemical)
P05387,Q13619,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q6NW34,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q6NUN9,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P32121,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05387,P51991,2.01E-01,MI:0401 (biochemical)
P05387,P62701,2.01E-01,MI:0401 (biochemical)
P05387,Q9BSJ2,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P27635,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9P2G9,4.74E-01,SPIKE
P05387,Q93034,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P62277,2.01E-01,MI:0401 (biochemical)
P05387,Q02878,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P62269,2.01E-01,MI:0401 (biochemical)
P05387,Q01844,5.80E-02,MI:1313 (bioid)
P05387,Q504Q3,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q7L5N1,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P50914,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P42677,2.01E-01,MI:0401 (biochemical)
P05387,P47914,4.74E-01,SPIKE
P05387,Q9UNX3,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q86VP6,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q969P0,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q13616,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P61513,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P36873,4.92E-01,MI:0096 (pull down)
P05387,P45983,4.08E-01,MI:0018 (two hybrid)|MI:0397 (two hybrid array)
P05387,Q92901,4.74E-01,SPIKE
P05387,Q92905,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,O95166,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05387,Q13233,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05387,P46783,2.01E-01,MI:0401 (biochemical)
P05387,P46782,2.01E-01,MI:0401 (biochemical)
P05387,P46781,2.01E-01,MI:0401 (biochemical)
P05387,P62081,2.01E-01,MI:0401 (biochemical)
P05387,P62241,2.01E-01,MI:0401 (biochemical)
P05387,P36578,6.98E-01,SPIKE|MI:0401 (biochemical)
P05387,P62244,2.01E-01,MI:0401 (biochemical)
P05387,P63173,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P62249,2.01E-01,MI:0401 (biochemical)
P05387,P42766,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P61353,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P62847,2.01E-01,MI:0401 (biochemical)
P05387,P46778,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,P46779,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9NRD1,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q00653,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05387,P15880,2.01E-01,MI:0401 (biochemical)
P05387,P04637,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,P18124,6.98E-01,MI:0401 (biochemical)|SPIKE
P05387,Q9BV73,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q15843,3.11E-01,MI:0004 (affinity chromatography technology)
P05387,Q06710,2.84E-01,MI:0034 (display technology)
P05387,Q13618,3.11E-01,MI:0004 (affinity chromatography technology)
P07902,Q3LI66,1.82E-01,MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P07902,Q96F24,3.11E-01,MI:0004 (affinity chromatography technology)
P07902,Q9HAV7,1.82E-01,MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P07902,P15559,1.82E-01,MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P07902,Q8WUN7,3.11E-01,MI:0004 (affinity chromatography technology)
P07902,O15145,3.11E-01,MI:0004 (affinity chromatography technology)
P07902,Q9BVK6,2.01E-01,MI:0401 (biochemical)
P07902,Q15645,7.50E-01,MI:1356 (validated two hybrid)|MI:0398 (two hybrid pooling approach)|MI:0018 (two hybrid)|MI:1112 (two hybrid prey pooling approach)|SPIKE|MI:0397 (two hybrid array)
P07902,Q07912,6.08E-01,MI:0018 (two hybrid)|MI:1356 (validated two hybrid)|MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P07902,P01909,3.11E-01,MI:0004 (affinity chromatography technology)
P21815,P08514,6.26E-01,KEGG activation
P21815,P17301,6.26E-01,KEGG activation
P21815,P26006,6.26E-01,KEGG activation
P21815,P18084,6.26E-01,KEGG activation
P21815,P23229,6.26E-01,KEGG activation
P21815,P26010,6.26E-01,KEGG activation
P21815,P26012,6.26E-01,KEGG activation
P21815,P16144,6.26E-01,KEGG activation
P21815,Q13683,6.26E-01,KEGG activation
P21815,P06756,6.26E-01,KEGG activation
P21815,O75578,6.26E-01,KEGG activation
P21815,Q9UKX5,6.26E-01,KEGG activation
P21815,P05556,6.26E-01,KEGG activation
P21815,Q13797,6.26E-01,KEGG activation
P21815,P08648,6.26E-01,KEGG activation
P21815,P53708,6.26E-01,KEGG activation
P21815,P56199,6.26E-01,KEGG activation
P21815,P18564,6.26E-01,KEGG activation
P21815,P13612,6.26E-01,KEGG activation
P21815,P05106,6.26E-01,KEGG activation
P21815,Q05397,6.26E-01,KEGG activation
P02760,P11912,5.36E-01,MI:0004 (affinity chromatography technology)|MI:0401 (biochemical)
P02760,P02768,3.11E-01,MI:0004 (affinity chromatography technology)
P02760,O75364,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P02760,P62993,2.80E-01,MI:0018 (two hybrid)
P02760,P01023,3.11E-01,MI:0004 (affinity chromatography technology)
P02760,Q13643,6.08E-01,MI:0018 (two hybrid)|MI:1356 (validated two hybrid)|MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P02760,P40763,2.80E-01,MI:0018 (two hybrid)
P02760,P42336,2.80E-01,MI:0018 (two hybrid)
P02760,Q9Y4D1,4.08E-01,MI:0018 (two hybrid)|MI:0397 (two hybrid array)
P02760,Q92569,2.80E-01,MI:0018 (two hybrid)
P02760,P06733,2.80E-01,MI:0018 (two hybrid)
P02760,P02751,3.11E-01,MI:0004 (affinity chromatography technology)
P02760,P07858,7.50E-01,MI:0018 (two hybrid)|MI:0416 (fluorescence microscopy)|MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|SPIKE
P02760,P10176,4.08E-01,MI:0018 (two hybrid)|MI:0397 (two hybrid array)
P05388,P62851,2.01E-01,MI:0401 (biochemical)
P05388,P18621,6.98E-01,MI:0401 (biochemical)|SPIKE
P05388,P36915,2.01E-01,MI:0401 (biochemical)
P05388,P62854,2.01E-01,MI:0401 (biochemical)
P05388,Q9UKV8,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05388,Q9Y3U8,6.98E-01,MI:0401 (biochemical)|SPIKE
P05388,Q9NVX0,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,Q00005,4.92E-01,MI:0096 (pull down)
P05388,Q96GG9,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,O96028,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,O60841,2.01E-01,MI:0401 (biochemical)
P05388,Q9Y6K9,7.50E-01,MI:0676 (tandem affinity purification)|SPIKE
P05388,P07900,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,O43324,2.01E-01,MI:0401 (biochemical)
P05388,Q9UL18,3.49E-01,MI:0007 (anti tag coimmunoprecipitation)
P05388,P11940,2.01E-01,MI:0401 (biochemical)
P05388,P62917,7.50E-01,SPIKE|MI:0004 (affinity chromatography technology)|MI:0401 (biochemical)
P05388,P05362,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,P62753,2.01E-01,MI:0401 (biochemical)
P05388,P60033,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,Q9Y277,2.01E-01,MI:0401 (biochemical)
P05388,Q99496,7.11E-01,MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P05388,P13612,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,P04083,4.14E-01,MI:0006 (anti bait coimmunoprecipitation)
P05388,P40337,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,P83731,6.98E-01,MI:0401 (biochemical)|SPIKE
P05388,P63173,6.98E-01,SPIKE|MI:0401 (biochemical)
P05388,P23396,2.01E-01,MI:0401 (biochemical)
P05388,Q9Y2K1,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,P84098,6.98E-01,MI:0401 (biochemical)|SPIKE
P05388,P35268,6.98E-01,SPIKE|MI:0401 (biochemical)
P05388,Q14999,3.11E-01,MI:0004 (affinity chromatography technology)
P05388,Q9NY65,3.11E-01,MI:0004 (affinity chromatography technology)
